"No.","Time","Source","Destination","Protocol","Length","Info"
"3308","24.497160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3309","24.498063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3310","24.498077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3311","24.499064","1.2.1","host","USB","40","URB_INTERRUPT in"
"3312","24.499079","host","1.2.1","USB","27","URB_INTERRUPT in"
"3313","24.500064","1.2.1","host","USB","40","URB_INTERRUPT in"
"3314","24.500080","host","1.2.1","USB","27","URB_INTERRUPT in"
"3315","24.501064","1.2.1","host","USB","40","URB_INTERRUPT in"
"3316","24.501080","host","1.2.1","USB","27","URB_INTERRUPT in"
"3317","24.502063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3318","24.502077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3319","24.503087","1.2.1","host","USB","40","URB_INTERRUPT in"
"3320","24.503164","host","1.2.1","USB","27","URB_INTERRUPT in"
"3321","24.504063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3322","24.504078","host","1.2.1","USB","27","URB_INTERRUPT in"
"3323","24.505085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3324","24.505160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3325","24.506086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3326","24.506184","host","1.2.1","USB","27","URB_INTERRUPT in"
"3327","24.507086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3328","24.507161","host","1.2.1","USB","27","URB_INTERRUPT in"
"3329","24.508063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3330","24.508077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3331","24.509063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3332","24.509077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3333","24.510063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3334","24.510077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3335","24.511063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3336","24.511076","host","1.2.1","USB","27","URB_INTERRUPT in"
"3337","24.512063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3338","24.512077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3339","24.513091","1.2.1","host","USB","40","URB_INTERRUPT in"
"3340","24.513173","host","1.2.1","USB","27","URB_INTERRUPT in"
"3341","24.514083","1.2.1","host","USB","40","URB_INTERRUPT in"
"3342","24.514171","host","1.2.1","USB","27","URB_INTERRUPT in"
"3343","24.515085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3344","24.515175","host","1.2.1","USB","27","URB_INTERRUPT in"
"3345","24.516182","1.2.1","host","USB","40","URB_INTERRUPT in"
"3346","24.516196","host","1.2.1","USB","27","URB_INTERRUPT in"
"3347","24.517109","1.2.1","host","USB","40","URB_INTERRUPT in"
"3348","24.517127","host","1.2.1","USB","27","URB_INTERRUPT in"
"3349","24.518086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3350","24.518164","host","1.2.1","USB","27","URB_INTERRUPT in"
"3351","24.519087","1.2.1","host","USB","40","URB_INTERRUPT in"
"3352","24.519182","host","1.2.1","USB","27","URB_INTERRUPT in"
"3353","24.520084","1.2.1","host","USB","40","URB_INTERRUPT in"
"3354","24.520160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3355","24.521063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3356","24.521078","host","1.2.1","USB","27","URB_INTERRUPT in"
"3357","24.522088","1.2.1","host","USB","40","URB_INTERRUPT in"
"3358","24.522184","host","1.2.1","USB","27","URB_INTERRUPT in"
"3359","24.523085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3360","24.523160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3361","24.524085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3362","24.524161","host","1.2.1","USB","27","URB_INTERRUPT in"
"3363","24.525063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3364","24.525078","host","1.2.1","USB","27","URB_INTERRUPT in"
"3365","24.526085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3366","24.526160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3367","24.527084","1.2.1","host","USB","40","URB_INTERRUPT in"
"3368","24.527160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3369","24.528087","1.2.1","host","USB","40","URB_INTERRUPT in"
"3370","24.528181","host","1.2.1","USB","27","URB_INTERRUPT in"
"3371","24.529064","1.2.1","host","USB","40","URB_INTERRUPT in"
"3372","24.529080","host","1.2.1","USB","27","URB_INTERRUPT in"
"3373","24.530063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3374","24.530077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3375","24.531063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3376","24.531077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3377","24.532084","1.2.1","host","USB","40","URB_INTERRUPT in"
"3378","24.532160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3379","24.533065","1.2.1","host","USB","40","URB_INTERRUPT in"
"3380","24.533083","host","1.2.1","USB","27","URB_INTERRUPT in"
"3381","24.534085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3382","24.534187","host","1.2.1","USB","27","URB_INTERRUPT in"
"3384","24.535086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3385","24.535164","host","1.2.1","USB","27","URB_INTERRUPT in"
"3387","24.536081","1.2.1","host","USB","40","URB_INTERRUPT in"
"3388","24.536151","host","1.2.1","USB","27","URB_INTERRUPT in"
"3389","24.537063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3390","24.537078","host","1.2.1","USB","27","URB_INTERRUPT in"
"3391","24.538087","1.2.1","host","USB","40","URB_INTERRUPT in"
"3392","24.538160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3393","24.539087","1.2.1","host","USB","40","URB_INTERRUPT in"
"3394","24.539175","host","1.2.1","USB","27","URB_INTERRUPT in"
"3395","24.540085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3396","24.540158","host","1.2.1","USB","27","URB_INTERRUPT in"
"3397","24.541185","1.2.1","host","USB","40","URB_INTERRUPT in"
"3398","24.541200","host","1.2.1","USB","27","URB_INTERRUPT in"
"3399","24.542087","1.2.1","host","USB","40","URB_INTERRUPT in"
"3400","24.542165","host","1.2.1","USB","27","URB_INTERRUPT in"
"3401","24.543085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3402","24.543163","host","1.2.1","USB","27","URB_INTERRUPT in"
"3403","24.544085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3404","24.544161","host","1.2.1","USB","27","URB_INTERRUPT in"
"3405","24.545084","1.2.1","host","USB","40","URB_INTERRUPT in"
"3406","24.545159","host","1.2.1","USB","27","URB_INTERRUPT in"
"3407","24.546063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3408","24.546077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3409","24.547089","1.2.1","host","USB","40","URB_INTERRUPT in"
"3410","24.547165","host","1.2.1","USB","27","URB_INTERRUPT in"
"3411","24.548085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3412","24.548161","host","1.2.1","USB","27","URB_INTERRUPT in"
"3413","24.549063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3414","24.549076","host","1.2.1","USB","27","URB_INTERRUPT in"
"3415","24.550088","1.2.1","host","USB","40","URB_INTERRUPT in"
"3416","24.550148","host","1.2.1","USB","27","URB_INTERRUPT in"
"3417","24.551086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3418","24.551163","host","1.2.1","USB","27","URB_INTERRUPT in"
"3419","24.552085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3420","24.552163","host","1.2.1","USB","27","URB_INTERRUPT in"
"3421","24.553063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3422","24.553077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3423","24.554064","1.2.1","host","USB","40","URB_INTERRUPT in"
"3424","24.554078","host","1.2.1","USB","27","URB_INTERRUPT in"
"3425","24.555086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3426","24.555164","host","1.2.1","USB","27","URB_INTERRUPT in"
"3427","24.556085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3428","24.556182","host","1.2.1","USB","27","URB_INTERRUPT in"
"3429","24.557086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3430","24.557160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3431","24.558064","1.2.1","host","USB","40","URB_INTERRUPT in"
"3432","24.558078","host","1.2.1","USB","27","URB_INTERRUPT in"
"3433","24.559084","1.2.1","host","USB","40","URB_INTERRUPT in"
"3434","24.559159","host","1.2.1","USB","27","URB_INTERRUPT in"
"3435","24.560084","1.2.1","host","USB","40","URB_INTERRUPT in"
"3436","24.560168","host","1.2.1","USB","27","URB_INTERRUPT in"
"3437","24.561086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3438","24.561162","host","1.2.1","USB","27","URB_INTERRUPT in"
"3439","24.562063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3440","24.562079","host","1.2.1","USB","27","URB_INTERRUPT in"
"3441","24.563065","1.2.1","host","USB","40","URB_INTERRUPT in"
"3442","24.563080","host","1.2.1","USB","27","URB_INTERRUPT in"
"3443","24.564064","1.2.1","host","USB","40","URB_INTERRUPT in"
"3444","24.564079","host","1.2.1","USB","27","URB_INTERRUPT in"
"3445","24.565065","1.2.1","host","USB","40","URB_INTERRUPT in"
"3446","24.565081","host","1.2.1","USB","27","URB_INTERRUPT in"
"3447","24.566099","1.2.1","host","USB","40","URB_INTERRUPT in"
"3448","24.566114","host","1.2.1","USB","27","URB_INTERRUPT in"
"3449","24.567065","1.2.1","host","USB","40","URB_INTERRUPT in"
"3450","24.567084","host","1.2.1","USB","27","URB_INTERRUPT in"
"3451","24.568064","1.2.1","host","USB","40","URB_INTERRUPT in"
"3452","24.568079","host","1.2.1","USB","27","URB_INTERRUPT in"
"3454","24.569064","1.2.1","host","USB","40","URB_INTERRUPT in"
"3455","24.569080","host","1.2.1","USB","27","URB_INTERRUPT in"
"3457","24.570076","1.2.1","host","USB","40","URB_INTERRUPT in"
"3458","24.570083","host","1.2.1","USB","27","URB_INTERRUPT in"
"3459","24.571066","1.2.1","host","USB","40","URB_INTERRUPT in"
"3460","24.571083","host","1.2.1","USB","27","URB_INTERRUPT in"
"3461","24.572063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3462","24.572078","host","1.2.1","USB","27","URB_INTERRUPT in"
"3463","24.573062","1.2.1","host","USB","40","URB_INTERRUPT in"
"3464","24.573076","host","1.2.1","USB","27","URB_INTERRUPT in"
"3465","24.574062","1.2.1","host","USB","40","URB_INTERRUPT in"
"3466","24.574076","host","1.2.1","USB","27","URB_INTERRUPT in"
"3467","24.575066","1.2.1","host","USB","40","URB_INTERRUPT in"
"3468","24.575086","host","1.2.1","USB","27","URB_INTERRUPT in"
"3469","24.576063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3470","24.576077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3471","24.577087","1.2.1","host","USB","40","URB_INTERRUPT in"
"3472","24.577184","host","1.2.1","USB","27","URB_INTERRUPT in"
"3473","24.578085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3474","24.578174","host","1.2.1","USB","27","URB_INTERRUPT in"
"3475","24.579064","1.2.1","host","USB","40","URB_INTERRUPT in"
"3476","24.579080","host","1.2.1","USB","27","URB_INTERRUPT in"
"3477","24.580063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3478","24.580077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3479","24.581085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3480","24.581172","host","1.2.1","USB","27","URB_INTERRUPT in"
"3481","24.582091","1.2.1","host","USB","40","URB_INTERRUPT in"
"3482","24.582182","host","1.2.1","USB","27","URB_INTERRUPT in"
"3483","24.583063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3484","24.583078","host","1.2.1","USB","27","URB_INTERRUPT in"
"3485","24.584085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3486","24.584154","host","1.2.1","USB","27","URB_INTERRUPT in"
"3487","24.585087","1.2.1","host","USB","40","URB_INTERRUPT in"
"3488","24.585154","host","1.2.1","USB","27","URB_INTERRUPT in"
"3489","24.586080","1.2.1","host","USB","40","URB_INTERRUPT in"
"3490","24.586151","host","1.2.1","USB","27","URB_INTERRUPT in"
"3491","24.587063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3492","24.587077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3493","24.588086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3494","24.588165","host","1.2.1","USB","27","URB_INTERRUPT in"
"3495","24.589084","1.2.1","host","USB","40","URB_INTERRUPT in"
"3496","24.589160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3497","24.590085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3498","24.590159","host","1.2.1","USB","27","URB_INTERRUPT in"
"3499","24.591063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3500","24.591105","host","1.2.1","USB","27","URB_INTERRUPT in"
"3501","24.592087","1.2.1","host","USB","40","URB_INTERRUPT in"
"3502","24.592135","host","1.2.1","USB","27","URB_INTERRUPT in"
"3503","24.593063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3504","24.593077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3505","24.594083","1.2.1","host","USB","40","URB_INTERRUPT in"
"3506","24.594172","host","1.2.1","USB","27","URB_INTERRUPT in"
"3507","24.595086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3508","24.595166","host","1.2.1","USB","27","URB_INTERRUPT in"
"3509","24.596065","1.2.1","host","USB","40","URB_INTERRUPT in"
"3510","24.596082","host","1.2.1","USB","27","URB_INTERRUPT in"
"3511","24.597085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3512","24.597160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3513","24.598086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3514","24.598161","host","1.2.1","USB","27","URB_INTERRUPT in"
"3515","24.599084","1.2.1","host","USB","40","URB_INTERRUPT in"
"3516","24.599159","host","1.2.1","USB","27","URB_INTERRUPT in"
"3517","24.600064","1.2.1","host","USB","40","URB_INTERRUPT in"
"3518","24.600081","host","1.2.1","USB","27","URB_INTERRUPT in"
"3519","24.601085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3520","24.601135","host","1.2.1","USB","27","URB_INTERRUPT in"
"3521","24.602086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3522","24.602163","host","1.2.1","USB","27","URB_INTERRUPT in"
"3523","24.603062","1.2.1","host","USB","40","URB_INTERRUPT in"
"3524","24.603076","host","1.2.1","USB","27","URB_INTERRUPT in"
"3525","24.604064","1.2.1","host","USB","40","URB_INTERRUPT in"
"3526","24.604080","host","1.2.1","USB","27","URB_INTERRUPT in"
"3527","24.605063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3528","24.605076","host","1.2.1","USB","27","URB_INTERRUPT in"
"3529","24.606083","1.2.1","host","USB","40","URB_INTERRUPT in"
"3530","24.606176","host","1.2.1","USB","27","URB_INTERRUPT in"
"3531","24.607062","1.2.1","host","USB","40","URB_INTERRUPT in"
"3532","24.607075","host","1.2.1","USB","27","URB_INTERRUPT in"
"3533","24.609089","1.2.1","host","USB","40","URB_INTERRUPT in"
"3534","24.609163","host","1.2.1","USB","27","URB_INTERRUPT in"
"3535","24.610084","1.2.1","host","USB","40","URB_INTERRUPT in"
"3536","24.610155","host","1.2.1","USB","27","URB_INTERRUPT in"
"3537","24.611085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3538","24.611161","host","1.2.1","USB","27","URB_INTERRUPT in"
"3539","24.612063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3540","24.612077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3541","24.613087","1.2.1","host","USB","40","URB_INTERRUPT in"
"3542","24.613122","host","1.2.1","USB","27","URB_INTERRUPT in"
"3543","24.614081","1.2.1","host","USB","40","URB_INTERRUPT in"
"3544","24.614157","host","1.2.1","USB","27","URB_INTERRUPT in"
"3545","24.615063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3546","24.615076","host","1.2.1","USB","27","URB_INTERRUPT in"
"3547","24.616166","1.2.1","host","USB","40","URB_INTERRUPT in"
"3548","24.616179","host","1.2.1","USB","27","URB_INTERRUPT in"
"3549","24.617087","1.2.1","host","USB","40","URB_INTERRUPT in"
"3550","24.617184","host","1.2.1","USB","27","URB_INTERRUPT in"
"3551","24.618086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3552","24.618180","host","1.2.1","USB","27","URB_INTERRUPT in"
"3553","24.619088","1.2.1","host","USB","40","URB_INTERRUPT in"
"3554","24.619180","host","1.2.1","USB","27","URB_INTERRUPT in"
"3555","24.620087","1.2.1","host","USB","40","URB_INTERRUPT in"
"3556","24.620160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3557","24.621084","1.2.1","host","USB","40","URB_INTERRUPT in"
"3558","24.621158","host","1.2.1","USB","27","URB_INTERRUPT in"
"3559","24.622063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3560","24.622076","host","1.2.1","USB","27","URB_INTERRUPT in"
"3561","24.623086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3562","24.623179","host","1.2.1","USB","27","URB_INTERRUPT in"
"3563","24.624084","1.2.1","host","USB","40","URB_INTERRUPT in"
"3564","24.624176","host","1.2.1","USB","27","URB_INTERRUPT in"
"3565","24.625086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3566","24.625182","host","1.2.1","USB","27","URB_INTERRUPT in"
"3567","24.626086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3568","24.626183","host","1.2.1","USB","27","URB_INTERRUPT in"
"3569","24.627081","1.2.1","host","USB","40","URB_INTERRUPT in"
"3570","24.627147","host","1.2.1","USB","27","URB_INTERRUPT in"
"3571","24.629063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3572","24.629077","host","1.2.1","USB","27","URB_INTERRUPT in"
"3573","24.630063","1.2.1","host","USB","40","URB_INTERRUPT in"
"3574","24.630076","host","1.2.1","USB","27","URB_INTERRUPT in"
"3575","24.631062","1.2.1","host","USB","40","URB_INTERRUPT in"
"3576","24.631076","host","1.2.1","USB","27","URB_INTERRUPT in"
"3577","24.632062","1.2.1","host","USB","40","URB_INTERRUPT in"
"3578","24.632075","host","1.2.1","USB","27","URB_INTERRUPT in"
"3580","24.633062","1.2.1","host","USB","40","URB_INTERRUPT in"
"3581","24.633078","host","1.2.1","USB","27","URB_INTERRUPT in"
"3582","24.634079","1.2.1","host","USB","40","URB_INTERRUPT in"
"3583","24.634170","host","1.2.1","USB","27","URB_INTERRUPT in"
"3585","24.635085","1.2.1","host","USB","40","URB_INTERRUPT in"
"3586","24.635160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3587","24.636086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3588","24.636160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3589","24.637062","1.2.1","host","USB","40","URB_INTERRUPT in"
"3590","24.637078","host","1.2.1","USB","27","URB_INTERRUPT in"
"3591","24.638091","1.2.1","host","USB","40","URB_INTERRUPT in"
"3592","24.638178","host","1.2.1","USB","27","URB_INTERRUPT in"
"3593","24.639078","1.2.1","host","USB","40","URB_INTERRUPT in"
"3594","24.639176","host","1.2.1","USB","27","URB_INTERRUPT in"
"3595","24.640090","1.2.1","host","USB","40","URB_INTERRUPT in"
"3596","24.640180","host","1.2.1","USB","27","URB_INTERRUPT in"
"3597","24.641094","1.2.1","host","USB","40","URB_INTERRUPT in"
"3598","24.641182","host","1.2.1","USB","27","URB_INTERRUPT in"
"3599","24.642084","1.2.1","host","USB","40","URB_INTERRUPT in"
"3600","24.642160","host","1.2.1","USB","27","URB_INTERRUPT in"
"3601","24.643062","1.2.1","host","USB","40","URB_INTERRUPT in"
"3602","24.643076","host","1.2.1","USB","27","URB_INTERRUPT in"
"3603","24.644088","1.2.1","host","USB","40","URB_INTERRUPT in"
"3604","24.644176","host","1.2.1","USB","27","URB_INTERRUPT in"
"3605","24.645089","1.2.1","host","USB","40","URB_INTERRUPT in"
"3606","24.645179","host","1.2.1","USB","27","URB_INTERRUPT in"
"3607","24.646091","1.2.1","host","USB","40","URB_INTERRUPT in"
"3608","24.646181","host","1.2.1","USB","27","URB_INTERRUPT in"
"3609","24.647062","1.2.1","host","USB","40","URB_INTERRUPT in"
"3610","24.647075","host","1.2.1","USB","27","URB_INTERRUPT in"
"3611","24.648087","1.2.1","host","USB","40","URB_INTERRUPT in"
"3612","24.648174","host","1.2.1","USB","27","URB_INTERRUPT in"
"3613","24.649086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3614","24.649124","host","1.2.1","USB","27","URB_INTERRUPT in"
"3615","24.650086","1.2.1","host","USB","40","URB_INTERRUPT in"
"3616","24.650183","host","1.2.1","USB","27","URB_INTERRUPT in"
"3617","24.651084","1.2.1","host","USB","40","URB_INTERRUPT in"
"3618","24.651164","host","1.2.1","USB","27","URB_INTERRUPT in"
"3619","24.652063","1.2.1","host","USB","40","URB_INTERRUPT in"
